date,frequency,date_int
2014-01-08 19:45:00,0,20140108194500
2014-01-08 20:00:00,0,20140108200000
2014-01-08 20:15:00,0,20140108201500
2014-01-08 20:30:00,0,20140108203000
2014-01-08 20:45:00,0,20140108204500
2014-01-08 21:00:00,0,20140108210000
2014-01-08 21:15:00,0,20140108211500
2014-01-08 21:30:00,0,20140108213000
2014-01-08 21:45:00,0,20140108214500
2014-01-08 22:00:00,0,20140108220000
2014-01-08 22:15:00,0,20140108221500
2014-01-08 22:30:00,0,20140108223000
2014-01-08 22:45:00,0,20140108224500
2014-01-08 23:00:00,0,20140108230000
2014-01-08 23:15:00,0,20140108231500
2014-01-08 23:30:00,0,20140108233000
2014-01-08 23:45:00,0,20140108234500
2014-01-09 00:00:00,0,20140109000000
2014-01-09 00:15:00,0,20140109001500
2014-01-09 00:30:00,0,20140109003000
2014-01-09 00:45:00,0,20140109004500
2014-01-09 01:00:00,0,20140109010000
2014-01-09 01:15:00,0,20140109011500
2014-01-09 01:30:00,0,20140109013000
2014-01-09 01:45:00,0,20140109014500
2014-01-09 02:00:00,0,20140109020000
2014-01-09 02:15:00,0,20140109021500
2014-01-09 02:30:00,0,20140109023000
2014-01-09 02:45:00,0,20140109024500
2014-01-09 03:00:00,0,20140109030000
2014-01-09 03:15:00,0,20140109031500
2014-01-09 03:30:00,0,20140109033000
2014-01-09 03:45:00,0,20140109034500
2014-01-09 04:00:00,0,20140109040000
2014-01-09 04:15:00,0,20140109041500
2014-01-09 04:30:00,0,20140109043000
2014-01-09 04:45:00,0,20140109044500
2014-01-09 05:00:00,0,20140109050000
2014-01-09 05:15:00,0,20140109051500
2014-01-09 05:30:00,0,20140109053000
2014-01-09 05:45:00,0,20140109054500
2014-01-09 06:00:00,0,20140109060000
2014-01-09 06:15:00,0,20140109061500
2014-01-09 06:30:00,0,20140109063000
2014-01-09 06:45:00,0,20140109064500
2014-01-09 07:00:00,0,20140109070000
2014-01-09 07:15:00,0,20140109071500
2014-01-09 07:30:00,0,20140109073000
2014-01-09 07:45:00,0,20140109074500
2014-01-09 08:00:00,0,20140109080000
2014-01-09 08:15:00,0,20140109081500
2014-01-09 08:30:00,0,20140109083000
2014-01-09 08:45:00,0,20140109084500
2014-01-09 09:00:00,0,20140109090000
2014-01-09 09:15:00,2,20140109091500
2014-01-09 09:30:00,0,20140109093000
2014-01-09 09:45:00,0,20140109094500
2014-01-09 10:00:00,2,20140109100000
2014-01-09 10:15:00,2,20140109101500
2014-01-09 10:30:00,0,20140109103000
2014-01-09 10:45:00,0,20140109104500
2014-01-09 11:00:00,0,20140109110000
2014-01-09 11:15:00,1,20140109111500
2014-01-09 11:30:00,1,20140109113000
2014-01-09 11:45:00,1,20140109114500
2014-01-09 12:00:00,0,20140109120000
2014-01-09 12:15:00,2,20140109121500
2014-01-09 12:30:00,2,20140109123000
2014-01-09 12:45:00,2,20140109124500
2014-01-09 13:00:00,4,20140109130000
2014-01-09 13:15:00,4,20140109131500
2014-01-09 13:30:00,2,20140109133000
2014-01-09 13:45:00,0,20140109134500
2014-01-09 14:00:00,0,20140109140000
2014-01-09 14:15:00,4,20140109141500
2014-01-09 14:30:00,2,20140109143000
2014-01-09 14:45:00,0,20140109144500
2014-01-09 15:00:00,4,20140109150000
2014-01-09 15:15:00,0,20140109151500
2014-01-09 15:30:00,4,20140109153000
2014-01-09 15:45:00,1,20140109154500
2014-01-09 16:00:00,2,20140109160000
2014-01-09 16:15:00,2,20140109161500
2014-01-09 16:30:00,0,20140109163000
2014-01-09 16:45:00,0,20140109164500
2014-01-09 17:00:00,0,20140109170000
2014-01-09 17:15:00,2,20140109171500
2014-01-09 17:30:00,0,20140109173000
2014-01-09 17:45:00,0,20140109174500
2014-01-09 18:00:00,0,20140109180000
2014-01-09 18:15:00,0,20140109181500
2014-01-09 18:30:00,0,20140109183000
2014-01-09 18:45:00,0,20140109184500
2014-01-09 19:00:00,0,20140109190000
2014-01-09 19:15:00,0,20140109191500
2014-01-09 19:30:00,0,20140109193000
2014-01-09 19:45:00,0,20140109194500
2014-01-09 20:00:00,0,20140109200000
2014-01-09 20:15:00,0,20140109201500
2014-01-09 20:30:00,0,20140109203000
2014-01-09 20:45:00,0,20140109204500
2014-01-09 21:00:00,0,20140109210000
2014-01-09 21:15:00,0,20140109211500
2014-01-09 21:30:00,0,20140109213000
2014-01-09 21:45:00,0,20140109214500
2014-01-09 22:00:00,0,20140109220000
2014-01-09 22:15:00,0,20140109221500
2014-01-09 22:30:00,0,20140109223000
2014-01-09 22:45:00,0,20140109224500
2014-01-09 23:00:00,0,20140109230000
2014-01-09 23:15:00,0,20140109231500
2014-01-09 23:30:00,0,20140109233000
2014-01-09 23:45:00,0,20140109234500
2014-01-10 00:00:00,0,20140110000000
2014-01-10 00:15:00,0,20140110001500
2014-01-10 00:30:00,0,20140110003000
2014-01-10 00:45:00,0,20140110004500
2014-01-10 01:00:00,0,20140110010000
