,timestamp,poi_id,frequency
272,2020-01-12 21:00:00,50,0
273,2020-01-12 22:00:00,50,0
274,2020-01-12 23:00:00,50,0
275,2020-01-13 00:00:00,50,0
276,2020-01-13 01:00:00,50,0
277,2020-01-13 02:00:00,50,0
278,2020-01-13 03:00:00,50,0
279,2020-01-13 04:00:00,50,0
280,2020-01-13 05:00:00,50,0
281,2020-01-13 06:00:00,50,0
282,2020-01-13 07:00:00,50,0
283,2020-01-13 08:00:00,50,0
284,2020-01-13 09:00:00,50,0
285,2020-01-13 10:00:00,50,0
286,2020-01-13 11:00:00,50,0
287,2020-01-13 12:00:00,50,0
288,2020-01-13 13:00:00,50,1
289,2020-01-13 14:00:00,50,2
290,2020-01-13 15:00:00,50,8
291,2020-01-13 16:00:00,50,5
292,2020-01-13 17:00:00,50,2
293,2020-01-13 18:00:00,50,2
294,2020-01-13 19:00:00,50,0
295,2020-01-13 20:00:00,50,0
296,2020-01-13 21:00:00,50,0
297,2020-01-13 22:00:00,50,0
298,2020-01-13 23:00:00,50,0
299,2020-01-14 00:00:00,50,0
300,2020-01-14 01:00:00,50,0
301,2020-01-14 02:00:00,50,0
302,2020-01-14 03:00:00,50,0
303,2020-01-14 04:00:00,50,0
304,2020-01-14 05:00:00,50,0
305,2020-01-14 06:00:00,50,0
306,2020-01-14 07:00:00,50,0
307,2020-01-14 08:00:00,50,0
308,2020-01-14 09:00:00,50,0
309,2020-01-14 10:00:00,50,4
310,2020-01-14 11:00:00,50,4
311,2020-01-14 12:00:00,50,2
312,2020-01-14 13:00:00,50,0
313,2020-01-14 14:00:00,50,5
314,2020-01-14 15:00:00,50,4
315,2020-01-14 16:00:00,50,10
316,2020-01-14 17:00:00,50,4
317,2020-01-14 18:00:00,50,0
318,2020-01-14 19:00:00,50,0
319,2020-01-14 20:00:00,50,0
320,2020-01-14 21:00:00,50,0
321,2020-01-14 22:00:00,50,0
322,2020-01-14 23:00:00,50,0
323,2020-01-15 00:00:00,50,0
324,2020-01-15 01:00:00,50,0
325,2020-01-15 02:00:00,50,0
326,2020-01-15 03:00:00,50,0
327,2020-01-15 04:00:00,50,0
328,2020-01-15 05:00:00,50,0
329,2020-01-15 06:00:00,50,0
330,2020-01-15 07:00:00,50,0
331,2020-01-15 08:00:00,50,0
332,2020-01-15 09:00:00,50,0
333,2020-01-15 10:00:00,50,2
334,2020-01-15 11:00:00,50,0
335,2020-01-15 12:00:00,50,4
336,2020-01-15 13:00:00,50,5
337,2020-01-15 14:00:00,50,2
338,2020-01-15 15:00:00,50,9
339,2020-01-15 16:00:00,50,6
340,2020-01-15 17:00:00,50,0
341,2020-01-15 18:00:00,50,0
342,2020-01-15 19:00:00,50,0
343,2020-01-15 20:00:00,50,0
344,2020-01-15 21:00:00,50,0
345,2020-01-15 22:00:00,50,0
346,2020-01-15 23:00:00,50,0
347,2020-01-16 00:00:00,50,0
348,2020-01-16 01:00:00,50,0
349,2020-01-16 02:00:00,50,0
350,2020-01-16 03:00:00,50,0
351,2020-01-16 04:00:00,50,0
352,2020-01-16 05:00:00,50,0
353,2020-01-16 06:00:00,50,0
354,2020-01-16 07:00:00,50,0
355,2020-01-16 08:00:00,50,0
356,2020-01-16 09:00:00,50,2
357,2020-01-16 10:00:00,50,8
358,2020-01-16 11:00:00,50,9
359,2020-01-16 12:00:00,50,6
360,2020-01-16 13:00:00,50,9
361,2020-01-16 14:00:00,50,6
362,2020-01-16 15:00:00,50,4
363,2020-01-16 16:00:00,50,7
364,2020-01-16 17:00:00,50,1
365,2020-01-16 18:00:00,50,3
366,2020-01-16 19:00:00,50,0
367,2020-01-16 20:00:00,50,0
368,2020-01-16 21:00:00,50,0
369,2020-01-16 22:00:00,50,0
370,2020-01-16 23:00:00,50,0
371,2020-01-17 00:00:00,50,0
372,2020-01-17 01:00:00,50,0
373,2020-01-17 02:00:00,50,0
374,2020-01-17 03:00:00,50,0
375,2020-01-17 04:00:00,50,0
376,2020-01-17 05:00:00,50,0
377,2020-01-17 06:00:00,50,0
378,2020-01-17 07:00:00,50,0
379,2020-01-17 08:00:00,50,0
380,2020-01-17 09:00:00,50,0
381,2020-01-17 10:00:00,50,8
382,2020-01-17 11:00:00,50,14
383,2020-01-17 12:00:00,50,4
384,2020-01-17 13:00:00,50,19
385,2020-01-17 14:00:00,50,4
386,2020-01-17 15:00:00,50,7
387,2020-01-17 16:00:00,50,8
388,2020-01-17 17:00:00,50,5
389,2020-01-17 18:00:00,50,0
390,2020-01-17 19:00:00,50,0
391,2020-01-17 20:00:00,50,0
392,2020-01-17 21:00:00,50,0
393,2020-01-17 22:00:00,50,0
394,2020-01-17 23:00:00,50,0
395,2020-01-18 00:00:00,50,0
396,2020-01-18 01:00:00,50,0
397,2020-01-18 02:00:00,50,0
398,2020-01-18 03:00:00,50,0
399,2020-01-18 04:00:00,50,0
400,2020-01-18 05:00:00,50,0
401,2020-01-18 06:00:00,50,0
402,2020-01-18 07:00:00,50,0
403,2020-01-18 08:00:00,50,0
404,2020-01-18 09:00:00,50,0
405,2020-01-18 10:00:00,50,8
406,2020-01-18 11:00:00,50,17
407,2020-01-18 12:00:00,50,11
408,2020-01-18 13:00:00,50,1
409,2020-01-18 14:00:00,50,11
410,2020-01-18 15:00:00,50,19
411,2020-01-18 16:00:00,50,8
412,2020-01-18 17:00:00,50,9
413,2020-01-18 18:00:00,50,3
414,2020-01-18 19:00:00,50,0
